customer_id,customer_name,phone,gender,age,city,province,signup_date,acquisition_channel
CUST-12882,Sinta Yulianti,0812-3924-6420,Male,28,Tangerang,Banten,2025-04-30,Instagram Ads
CUST-12883,Fajar Firmansyah,083316926372,Male,21,Balikpapan,Kalimantan Timur,2025-05-12,Referral
CUST-12884,Gita Kusuma,0819-8666-1933,MALE,36,Surabaya,Jawa Timur,2025-11-20,Organic Social
CUST-12885,Bayu Halim,0898-8437-1617,Female,23,Bekasi,Jawa Barat,2025-09-06,Google Search
CUST-12886,Irfan Saputra,+6281944763569,Female,,Yogyakarta,DI Yogyakarta,2025-05-12,Organic Social
CUST-12887,Hana Anggraini,084042755643,Female,33,,Jawa Timur,2025-02-15,Instagram Ads
CUST-12888,Dewi Purnama,0828-5684-1373,Female,36,balikpapan,Kalimantan Timur,2025-12-09,TikTok Ads
CUST-12889,Zahra Anggraini,089057858310,Male,,Bandar Lampung,Lampung,2025-12-19,Marketplace
CUST-12890,Irfan Handoko,088921406280,Male,33,Bandung ,Jawa Barat,2025-10-05,TikTok Ads
CUST-12891,Beni Hidayat,+6289446969876,Female,33,Tangerang,Banten,2025-12-12,Google Search
CUST-12892,Oki Wijaya,082152811454,Male,32,Denpasar,Bali,2025-05-02,Google Search
CUST-12893,Ivan Hidayat,0860-8292-7477,Female,19,Semarang,Jawa Tengah,2025-11-20,Instagram Ads
CUST-12894,Ulfa Cahyani,083999677721,Male,37,Semarang,Jawa Tengah,2025-08-23,Organic Social
CUST-12895,Omar Wijaya,+6283270254142,Male,24,Tangerang,Banten,2025-08-23,Google Search
CUST-12896,Kevin Gunawan,087384514844,F,25,Palembang,Sumatera Selatan,2025-08-12,Instagram Ads
CUST-12897,Yoga Cahyani,+6287476201645,Female,33,Balikpapan,Kalimantan Timur,2025-08-26,Instagram Ads
CUST-12898,Wulan Wibowo,+6285612829045,Female,28,Bandung ,Jawa Barat,2025-05-03,Organic Social
CUST-12899,Mega Kusuma,+6282381776286,Female,25,Semarang,Jawa Tengah,2025-11-17,Marketplace
CUST-12900,Bagus Halim,088286093897,Female,36,Solo,Jawa Tengah,2025-07-30,Marketplace
CUST-12901,Reza Maulana,083220496158,Female,25,Surabaya,Jawa Timur,2025-09-22,Marketplace
CUST-12902,Wawan Maulana,0814-9354-3605,Female,31,Balikpapan,Kalimantan Timur,2025-10-24,Google Search
CUST-12903,Yoga Santoso,0817-1677-4366,Female,27,Balikpapan,Kalimantan Timur,2025-07-09,TikTok Ads
CUST-12904,Hesti Kurniawan,0867-9572-2436,Male,30,Malang,Jawa Timur,2025-11-24,Marketplace
CUST-12905,Guntur Santoso,+6289161783819,Male,33,Tangerang,Banten,2025-09-24,Instagram Ads
CUST-12906,Cahya Ramadhan,+6288016366521,Female,26,Surabaya,Jawa Timur,2025-09-01,Referral
CUST-12907,Jasmine Sukmawati,083948749919,FEMALE,26,,Sumatera Utara,2025-03-25,TikTok Ads
CUST-12908,Farah Handoko  ,089388974241,Female,30,Bandung,Jawa Barat,2025-06-02,Organic Social
CUST-12909,Ulfa Anggraini,+6287152732532,Female,22,Semarang,Jawa Tengah,2025-10-14,Instagram Ads
CUST-12910,Rangga Wibowo,0834-7577-3546,MALE,26,,Jawa Barat,2025-08-08,Referral
CUST-12911,Krisna Setiawan,087618928032,Female,36,Tangerang,Banten,2025-05-18,Organic Social
CUST-12912,Nadia Wibowo,082399005148,Female,29,Bandung,Jawa Barat,2025-11-19,TikTok Ads
CUST-12913,Jihan Pratama,+6289398474378,Female,30,Balikpapan,Kalimantan Timur,2025-07-23,Instagram Ads
CUST-12914,Bagus Ramadhan,089010978354,Female,20,Bandung,Jawa Barat,2025-11-21,Instagram Ads
CUST-12915,Cindy Marliana,+6285423381236,Female,28,Semarang,Jawa Tengah,2025-05-20,Google Search
CUST-12916,Guntur Hartono,+6289620696761,Female,20,Bandung,Jawa Barat,2025-04-26,Instagram Ads
CUST-12917,LUKMAN HIDAYAT,0872-1928-6195,Female,28,Bandung,Jawa Barat,2025-10-22,Organic Social
CUST-12918,Doni Wijaya,+6287751945107,Female,25,Surabaya,Jawa Timur,2025-07-03,TikTok Ads
CUST-12919,Ulfa Kusuma,+6288134505613,Male,30,Balikpapan,Kalimantan Timur,2025-12-13,Organic Social
CUST-12920,Cindy Kurniawan,083538548281,Male,31,Bandar Lampung,Lampung,2025-03-07,Google Search
CUST-12921,Eka Rahayu,0856-2775-3596,Laki-laki,37,balikpapan,Kalimantan Timur,2025-08-03,Referral
CUST-12922,Lukman Pratama,084750245200,MALE,39,Jakarta,DKI Jakarta,2025-07-11,Instagram Ads
CUST-12923,Bagus Wibowo,+6283427518133,Male,35,Solo,Jawa Tengah,2025-01-11,Instagram Ads
CUST-12924, Doni Hidayat,084724595805,Female,30,Bogor,Jawa Barat,2025-11-14,Marketplace
CUST-12925,Jasmine Pratama,083073658462,Female,44,Semarang,Jawa Tengah,2025-09-12,Referral
CUST-12926,Maya Santoso,+6281136251240,Male,24,Semarang,Jawa Tengah,2025-06-07,Instagram Ads
CUST-12927,Guntur Utami,0845-1318-5014,Female,28,Balikpapan,Kalimantan Timur,2025-10-21,Organic Social
CUST-12928,Wawan Handoko,085347293234,Female,19, Yogyakarta,DI Yogyakarta,2025-08-13,Instagram Ads
CUST-12929,Yoga Saputra,+6285043215265,Female,26,Balikpapan,Kalimantan Timur,2025-04-09,Instagram Ads
CUST-12930, Tono Yulianti,0867-3024-2704,Male,24,Bekasi,Jawa Barat,2025-10-06,Marketplace
CUST-12931,Rangga Anggraini,0854-1031-5761,Male,26,Bandung,Jawa Barat,2025-11-03,Google Search
CUST-12932,Hilda Prakoso,+6283721677261,Male,21,DEPOK,Jawa Barat,2025-09-17,Instagram Ads
CUST-12933,Laras Darmawan,0857-8395-1967,Female,29,Solo,Jawa Tengah,2025-12-12,Instagram Ads
CUST-12934,Jihan Nugroho,088161095298,Female,34,Malang,Jawa Timur,2025-11-02,Marketplace
CUST-12935,Beni Hartono,+6281466632195,Female,23,Tangerang,Banten,2025-06-09,Instagram Ads
CUST-12936,Yoga Wibowo,083539356424,Male,35,Bandung,Jawa Barat,2025-06-14,Instagram Ads
CUST-12937,Hesti Hartono,0898-7439-2338,male,,Bandung,Jawa Barat,2025-09-28,Organic Social
CUST-12938,Omar Wijaya,+6285632432065,Male,30,Surabaya,Jawa Timur,2025-11-03,Referral
CUST-12939,Jasmine Pratama,+6284925745352,Female,25,Pekanbaru,Riau,2025-04-20,Instagram Ads
CUST-12940,Zaki Handoko,082894188901,Female,27,Jakarta,DKI Jakarta,2025-07-19,Referral
CUST-12941,Sinta Ramadhan,0843-7417-8052,Female,34,MEDAN,Sumatera Utara,2025-11-16,Google Search
CUST-12942,Hesti Sukmawati,0869-1371-4766,Female,36,Bandar Lampung,Lampung,2025-12-09,Organic Social
CUST-12943,Farah Kurniawan,+6285328051976,Male,26,Surabaya,Jawa Timur,2025-10-18,Marketplace
CUST-12944,Ayu Purnama,0860-1632-6176,Female,30,Yogyakarta,DI Yogyakarta,2025-08-19,TikTok Ads
CUST-12945,Citra Lestari,088717798443,Female,35,Bandung,Jawa Barat,2025-11-11,Organic Social
CUST-12946,Nadia Hartono,+6289030682117,Female,35,Malang,Jawa Timur,2025-10-10,Google Search
CUST-12947,Dewi Lestari,0879-4412-3314,Female,25,Semarang,Jawa Tengah,2025-11-15,Organic Social
CUST-12948,Beni Saputra  ,087389315063,Male,36,Balikpapan,Kalimantan Timur,2025-06-30,Instagram Ads
CUST-12949,Eka Maulana,086519814659,Female,27,Bandar Lampung,Lampung,2025-06-10,Organic Social
CUST-12950,Ayu Wibowo,0818-2038-8043,Female,19,Bogor,Jawa Barat,2025-01-10,Organic Social
CUST-12951,Gita Pratama,+6283741548253,Female,44,Bandung,Jawa Barat,2025-08-29,Marketplace
CUST-12952,Beni Suryadi,+6288090406694,Female,19,Tangerang,Banten,2025-12-02,Google Search
CUST-12953,Cindy Kusuma,0840-8954-2480,Female,28,Bandung,Jawa Barat,2025-08-24,Google Search
CUST-12954,Beni Permana,+6284017777833,Female,31,Bandung,Jawa Barat,2025-07-31,Marketplace
CUST-12955,Indra Marliana,0825-7018-8804,Male,25,semarang,Jawa Tengah,2025-04-16,Organic Social
CUST-12956,Bagus Anggraini,0863-4843-3647,Female,27,Balikpapan,Kalimantan Timur,2025-12-02,Google Search
CUST-12957,Laras Utami,+6288659498517,Male,35,Tangerang,Banten,2025-07-30,Organic Social
CUST-12958,Vero Cahyani,0866-5204-8402,Male,21,Bekasi,Jawa Barat,2025-08-24,TikTok Ads
CUST-12959,Vero Suryadi,+6282282903986,Female,37,Balikpapan,Kalimantan Timur,2025-09-19,TikTok Ads
CUST-12960,Yoga Halim,084258848701,Female,19,Surabaya,Jawa Timur,2025-03-23,Instagram Ads
CUST-12961,Ulfa Wijaya,089567176933,Female,33,Semarang,Jawa Tengah,2025-10-26,Marketplace
CUST-12962,Indra  Marliana,0871-2861-9640,Male,20,Malang,Jawa Timur,2025-06-02,TikTok Ads
CUST-12963,Farah Setiawan,+6286370089583,Female,29,Balikpapan,Kalimantan Timur,2025-08-02,Organic Social
CUST-12964,Laras Permana,088626375317,Female,22,Depok,Jawa Barat,2025-07-10,Referral
CUST-12965,Cindy Firmansyah,+6281488996974,Female,29,Balikpapan,Kalimantan Timur,2025-05-30,Instagram Ads
CUST-12966, Joko Gunawan,+6284859114405,Male,26,Jakarta,DKI Jakarta,2025-03-29,Marketplace
CUST-12967,Taufik Wijaya,+6283862338043,Laki-laki,23,Bandung,Jawa Barat,2025-09-02,Instagram Ads
CUST-12968,Taufik Rahayu,+6288452321991,Male,38,Balikpapan,Kalimantan Timur,2025-09-18,TikTok Ads
CUST-12969,Guntur Cahyani,+6283213456895,Female,35,Solo,Jawa Tengah,2025-12-15,Referral
CUST-12970, Jasmine Prakoso,+6284776478035,Male,29,Medan,Sumatera Utara,2025-07-21,TikTok Ads
CUST-12971,Taufik Sukmawati,0820-4796-8050,Male,38,Yogyakarta,DI Yogyakarta,2025-10-13,TikTok Ads
CUST-12972, Nanda Anggraini,+6284738516025,Female,32,Denpasar,Bali,2025-09-13,Organic Social
CUST-12973,Vina Utami,0814-7619-7326,Female,37,Surabaya,Jawa Timur,2025-03-20,Organic Social
CUST-12974,Tono Marliana,089577513252,Female,37,Balikpapan,Kalimantan Timur,2025-05-11,Google Search
CUST-12975,Jasmine Kusuma,0836-4356-5256,Male,30,Bandar Lampung,Lampung,2025-09-19,Instagram Ads
CUST-12976,Yoga Ramadhan,088999176510,MALE,35,Surabaya,Jawa Timur,2025-12-17,Google Search
CUST-12977,Ivan Wijaya,088667712712,Female,26,Depok,Jawa Barat,2025-02-22,Organic Social
CUST-12978,Ayu Pratama,0893-3898-9316,Male,28,Bekasi,Jawa Barat,2025-11-05,Google Search
CUST-12979,Hesti Santoso,+6282460637739,Male,42,Balikpapan,Kalimantan Timur,2025-08-19,Organic Social
CUST-12980,Tono Halim,084541775641,Female,30, Tangerang,Banten,2025-04-17,Instagram Ads
CUST-12981,Yuni  Permana,0888-8824-3339,Male,21,Bekasi,Jawa Barat,2025-10-29,Instagram Ads
CUST-12982,Jihan Permana,089460355800,Female,34,Yogyakarta,DI Yogyakarta,2025-12-24,Google Search
CUST-12983,Hana Hartono,+6288841099800,Female,26,Yogyakarta,DI Yogyakarta,2025-05-12,Marketplace
CUST-12984,Rizky Hidayat,+6287161722173,Female,31,Semarang,Jawa Tengah,2025-06-07,TikTok Ads
CUST-12985,Beni Yulianti,0862-7209-2422,Male,28,Bekasi,Jawa Barat,2025-01-18,Google Search
CUST-12986,Ulfa Purnama,0830-4739-3054,Male,28,Tangerang,Banten,2025-06-08,TikTok Ads
CUST-12987,Yoga Kusuma,087797672478,Male,37,Semarang ,Jawa Tengah,2025-06-13,Marketplace
CUST-12988,Citra Yulianti,085844642827,Female,31,Tangerang,Banten,2025-06-14,Instagram Ads
CUST-12989,Kartika Firmansyah,083565788915,Female,30,Surabaya,Jawa Timur,2025-06-19,Marketplace
CUST-12990,Tono Handoko,+6286518496069,Female,30,,Lampung,2025-10-24,Google Search
CUST-12991,Taufik Lestari,+6288818051789,Male,26,Bandung,Jawa Barat,2025-05-10,Google Search
CUST-12992,Anwar Yulianti,+6282576769662,MALE,23,Depok,Jawa Barat,2025-08-01,TikTok Ads
CUST-12993,Zahra Saputra,0883-9265-3691,FEMALE,32,Medan,Sumatera Utara,2025-06-28,Marketplace
CUST-12994,Galih Yulianti,0870-2791-9474,Male,37,Bekasi,Jawa Barat,2025-12-28,Google Search
CUST-12995,Joko Hartono,+6284742797355,Female,29,Balikpapan,Kalimantan Timur,2025-08-07,TikTok Ads
CUST-12996,Dewi Ramadhan,0843-3922-7422,Male,32,Balikpapan,Kalimantan Timur,2025-11-24,Marketplace
CUST-12997,Ayu Purnama,083323412900,Male,32,Jakarta,DKI Jakarta,2025-09-28,Google Search
CUST-12998,Reza Utami,087786619202,Female,25,Balikpapan,Kalimantan Timur,2025-05-01,Marketplace
CUST-12999,Hilda Permana,+6285259532140,Female,34,Denpasar,Bali,2025-08-05,TikTok Ads
CUST-13000,Doni Prakoso,0859-8408-1761,Female,30,BALIKPAPAN,Kalimantan Timur,2025-08-26,Marketplace
CUST-13001,Nanda Santoso,0887-9290-5755,Female,20,Depok,Jawa Barat,2025-09-12,Instagram Ads
CUST-13002,Maya Anggraini,089576537681,Female,27,Denpasar,Bali,2025-06-26,Marketplace
CUST-13003,Jasmine Maulana,082296973929,Male,29,Makassar,Sulawesi Selatan,2025-08-24,Organic Social
CUST-13004,Fajar Halim,0865-9213-8575,Female,31,Bekasi,Jawa Barat,2025-08-16,TikTok Ads
CUST-13005,Hesti Hartono,083936881473,Male,37,Bandung,Jawa Barat,2025-11-03,Instagram Ads
CUST-13006,Endah Sukmawati,+6287091827983,Female,40, Medan,Sumatera Utara,2025-01-21,TikTok Ads
CUST-13007, Dinda Utami,0882-2419-6094,Male,28,Bandung ,Jawa Barat,2025-04-25,Referral
CUST-13008,Vina Halim,087886463265,Male,29,Balikpapan,Kalimantan Timur,2025-05-05,Organic Social
CUST-13009,Kevin Maulana,+6281396007436,Female,37,Malang,Jawa Timur,2025-10-07,Google Search
CUST-13010,Nanda Darmawan,082751475323,Female,29,Tangerang,Banten,2025-07-04,Instagram Ads
CUST-13011,Jasmine Yulianti,+6288434164098,Female,31,Denpasar,Bali,2025-06-13,Google Search
CUST-13012,Jasmine Permana,0888-9045-7041,Female,30,Surabaya,Jawa Timur,2025-09-19,Referral
CUST-13013,Nadia Rahayu,0818-8003-2626,Male,28,Surabaya,Jawa Timur,2025-08-04,Marketplace
CUST-13014,Oki Permana,+6283639431456,MALE,19,Balikpapan,Kalimantan Timur,2025-11-07,Instagram Ads
CUST-13015,Faisal Firmansyah,+6287647497306,Male,28,Bandung,Jawa Barat,2025-11-12,TikTok Ads
CUST-13016,Dinda  Hidayat,+6286433742557,Female,35,Balikpapan,Kalimantan Timur,2025-08-14,TikTok Ads
CUST-13017,Doni Kusuma,084482514682,Female,31,Balikpapan,Kalimantan Timur,2025-02-03,Instagram Ads
CUST-13018,Sari Cahyani,+6282411215547,F,30,Tangerang,Banten,2025-04-01,Marketplace
CUST-13019,Ivan Cahyani,0829-3981-2874,Female,41,Tangerang,Banten,2025-07-18,Instagram Ads
CUST-13020,Dinda Kusuma,+6288469373438,Female,23,Tangerang,Banten,2025-07-20,TikTok Ads
CUST-13021,Irfan Hartono,0888-4410-2889,Female,30,Bogor,Jawa Barat,2025-06-25,Instagram Ads
CUST-13022,Mega Cahyani,+6286484022939,Female,28,Semarang,Jawa Tengah,2025-09-28,Marketplace
CUST-13023,Citra Prakoso,0851-2476-5257,Male,28,Bekasi,Jawa Barat,2025-12-12,Marketplace
CUST-13024,Joko Kurniawan,0871-9455-6129,Male,26,Yogyakarta,DI Yogyakarta,2025-10-30,Marketplace
CUST-13025,Bayu Rahayu,088361966234,Male,26,Bandung,Jawa Barat,2025-12-23,Marketplace
CUST-13026,Irfan Ramadhan,0827-3602-3310,Female,41,Pekanbaru,Riau,2025-07-26,Marketplace
CUST-13027,Nadia Setiawan,+6287214005499,Male,33,Balikpapan,Kalimantan Timur,2025-06-24,Organic Social
CUST-13028,Irfan Maulana,0869-1970-5888,Male,34,Medan,Sumatera Utara,2025-12-02,Organic Social
CUST-13029,Ulfa Gunawan  ,+6285665182410,Female,19,Depok,Jawa Barat,2025-10-12,Organic Social
CUST-13030,Prita Permana,+6284299336691,Female,42,Medan,Sumatera Utara,2025-08-26,Referral
CUST-13031,Hana Setiawan,0857-4046-8634,Male,40,Bandung,Jawa Barat,2025-10-04,TikTok Ads
CUST-13032,Indra Setiawan,+6283485818467,Female,34,Bogor,Jawa Barat,2025-06-20,TikTok Ads
CUST-13033,Hesti Pratama  ,+6285715254880,Female,38,Balikpapan,Kalimantan Timur,2025-12-26,Marketplace
CUST-13034,Anwar Ramadhan,0850-5803-6160,Male,30,Surabaya,Jawa Timur,2025-11-26,Referral
CUST-13035,Zahra Santoso,083439224424,Male,28,Medan,Sumatera Utara,2025-04-11,Marketplace
CUST-13036,Kartika Ramadhan,0828-8703-4938,Female,39,Denpasar,Bali,2025-10-03,TikTok Ads
CUST-13037,Nanda Nugroho,+6288475323645,Female,23,Bandung,Jawa Barat,2025-05-08,Marketplace
CUST-13038,Prita Gunawan,0886-4343-8628,Male,26,Balikpapan,Kalimantan Timur,2025-11-12,Google Search
CUST-13039,Farah Wibowo,085099053801,Male,37,,Jawa Barat,2025-05-29,Marketplace
CUST-13040,Gita Yulianti,+6284096735544,Male,25,Bekasi,Jawa Barat,2025-07-13,TikTok Ads
CUST-13041,Wulan Pratama,0895-3085-8173,Male,29,Balikpapan,Kalimantan Timur,2025-04-03,Instagram Ads
CUST-13042,Putri Lestari,0883-8975-7155,Male,25,Balikpapan ,Kalimantan Timur,2025-12-28,Instagram Ads
CUST-13043,Kartika Kusuma,0818-5750-9221,Female,24,Malang,Jawa Timur,2025-05-25,Instagram Ads
CUST-13044,Faisal Anggraini,088651752320,Female,30,Bandung,Jawa Barat,2025-01-20,Organic Social
CUST-13045,Ulfa Kurniawan,0818-1257-9206,Perempuan,24,Medan,Sumatera Utara,2025-02-11,Google Search
CUST-13046,Cahya Handoko,085857686669,Male,27,Tangerang,Banten,2025-06-27,Organic Social
CUST-13047,Rangga Setiawan,+6285384122825,Female,32,Bandar Lampung,Lampung,2025-06-25,Instagram Ads
CUST-13048,Hana Sukmawati,0871-1915-1361,Male,20,Malang,Jawa Timur,2025-12-12,Instagram Ads
CUST-13049,Wulan Purnama,+6281258651421,Female,25,Semarang,Jawa Tengah,2025-02-14,Organic Social
CUST-13050,Citra Yulianti,0870-7950-4545,Female,20,Bogor,Jawa Barat,2025-07-24,Instagram Ads
CUST-13051,RIZKY PERMANA,086497811557,Male,24,Bandar Lampung,Lampung,2025-10-10,Organic Social
CUST-13052,Doni Pratama,089685463154,Female,31,Surabaya,Jawa Timur,2025-11-07,Google Search
CUST-13053,Vina Anggraini,0874-2429-5424,Male,35,Bandung,Jawa Barat,2025-08-02,Marketplace
CUST-13054,Farah Setiawan,081277254762,Male,34,SEMARANG,Jawa Tengah,2025-11-18,Instagram Ads
CUST-13055,Faisal Nugroho,0864-5459-5604,Male,26,Balikpapan,Kalimantan Timur,2025-05-11,Referral
CUST-13056,Endah Halim,0862-4803-1144,Male,19,Surabaya,Jawa Timur,2025-09-09,Marketplace
CUST-13057,Zaki Anggraini,089277656296,Female,44,Tangerang,Banten,2025-07-30,Instagram Ads
CUST-13058,Faisal Wijaya,0840-1855-6597,Female,27,Bekasi,Jawa Barat,2025-11-06,Marketplace
CUST-13059,Taufik Purnama,085356239441,Laki-laki,35,Bandar Lampung,Lampung,2025-03-17,TikTok Ads
CUST-13060,Yoga Purnama,086831914576,Female,37,Malang,Jawa Timur,2025-11-21,Marketplace
CUST-13061,Wawan Suryadi,0828-9765-4448,Male,36,Bekasi,Jawa Barat,2025-11-17,Instagram Ads
CUST-13062,Guntur Cahyani,083648731882,Male,36,Balikpapan,Kalimantan Timur,2025-05-25,Instagram Ads
CUST-13063,Vero Lestari,081887587660,Female,20,Bandung,Jawa Barat,2025-05-06,Google Search
CUST-13064,Ayu Sukmawati,0823-9039-3292,Female,42,Yogyakarta,DI Yogyakarta,2025-03-12,Instagram Ads
CUST-13065,Hesti Setiawan,+6288739693865,Male,25,Jakarta,DKI Jakarta,2025-06-25,Organic Social
CUST-13066,Dinda Firmansyah,0814-9463-3878,Female,33,Balikpapan,Kalimantan Timur,2025-05-17,Marketplace
CUST-13067, Taufik Anggraini,085793839267,FEMALE,19,Palembang,Sumatera Selatan,2025-05-05,Google Search
CUST-13068,Adit Halim,0852-2451-3714,Male,29,,DKI Jakarta,2025-11-16,Instagram Ads
CUST-13069,Guntur Hartono,086281246106,Female,23,DENPASAR,Bali,2025-10-22,Marketplace
CUST-13070,Bagus Darmawan,085816984080,Female,38,Surabaya,Jawa Timur,2025-10-05,TikTok Ads
CUST-13071,Rizky Permana,0854-1621-8117,Female,37,Surabaya,Jawa Timur,2025-10-28,Google Search
CUST-13072,Hana Kurniawan,087147751329,Female,30,Depok,Jawa Barat,2025-08-17,Marketplace
CUST-13073,Hilda Setiawan,+6281425649160,Female,40,,DI Yogyakarta,2025-07-30,TikTok Ads
CUST-13074,Rangga Cahyani,0857-9021-4703,Female,35,Makassar,Sulawesi Selatan,2025-02-08,Marketplace
CUST-13075,Farah Prakoso,084153848139,Female,27,,Sumatera Selatan,2025-01-25,TikTok Ads
CUST-13076,Cahya Nugroho,0842-3272-2519,Female,29,Bogor,Jawa Barat,2025-01-25,Organic Social
CUST-13077,Vina Firmansyah,+6287391913302,Male,34,Bandung,Jawa Barat,2025-11-28,Google Search
CUST-13078,Bagus Maulana,+6282812278609,Female,35,Balikpapan,Kalimantan Timur,2025-12-26,Referral
CUST-13079,Erik Rahayu,0824-7251-8138,Perempuan,29,BEKASI,Jawa Barat,2025-12-23,Google Search
CUST-13080,Citra Purnama,0896-5436-2296,Female,24,Semarang,Jawa Tengah,2025-07-11,Google Search
CUST-13081,Beni Anggraini,0892-7676-5615,Male,19,Surabaya,Jawa Timur,2025-03-31,TikTok Ads
CUST-13082,Hesti Marliana,+6284636776143,Female,29,Balikpapan,Kalimantan Timur,2025-10-23,Organic Social
CUST-13083,Indra Wijaya,+6288071599464,Male,42,Bandung,Jawa Barat,2025-07-06,TikTok Ads
CUST-13084,Wawan Sukmawati,0826-3505-2610,Female,20,Semarang,Jawa Tengah,2025-11-09,Referral
CUST-13085,Prita Handoko,+6286348459502,Female,38,Surabaya,Jawa Timur,2025-03-31,Organic Social
CUST-13086, Farah Hartono,0877-1655-9949,Female,33,Semarang,Jawa Tengah,2025-11-22,Organic Social
CUST-13087,Joko Darmawan,0884-2511-6991,Male,39,Bogor,Jawa Barat,2025-07-14,Google Search
CUST-13088,Wulan Santoso,+6288183556055,Female,29,Balikpapan,Kalimantan Timur,2025-08-15,Google Search
CUST-13089,Krisna Wibowo,082899353787,Female,19,DENPASAR,Bali,2025-12-15,Google Search
CUST-13090,Taufik Saputra,0896-6065-4707,Female,32,Surabaya,Jawa Timur,2025-07-08,Organic Social
CUST-13091,Citra Rahayu,0850-5370-3763,Female,20,Tangerang,Banten,2025-11-30,Referral
CUST-13092,Eka Hidayat,+6287624924779,Female,,Depok,Jawa Barat,2025-09-06,Organic Social
CUST-13093,Mega Maulana,0852-7417-1290,Female,27,Yogyakarta,DI Yogyakarta,2025-10-09,Organic Social
CUST-13094,Kevin Suryadi,+6289813495171,Female,25,Balikpapan,Kalimantan Timur,2025-06-19,Organic Social
CUST-13095,Tono Handoko,0849-4717-4058,Female,28,Depok,Jawa Barat,2025-07-21,TikTok Ads
CUST-13096,Eka Hidayat,088582445331,Male,20,Balikpapan,Kalimantan Timur,2025-11-17,Organic Social
CUST-13097,Mega Cahyani,0878-4330-2755,Male,35,Tangerang,Banten,2025-09-15,Marketplace
CUST-13098,Nanda Firmansyah,081229455670,Female,38,Palembang,Sumatera Selatan,2025-11-20,Marketplace
CUST-13099,Jasmine Anggraini,0871-6536-5778,Male,23,Makassar,Sulawesi Selatan,2025-11-30,Instagram Ads
CUST-13100,Adit Cahyani,+6289157047413,Female,26,Yogyakarta,DI Yogyakarta,2025-11-23,TikTok Ads
CUST-13101,Reza Maulana  ,0882-5536-3972,Female,40,Bandung,Jawa Barat,2025-12-24,Organic Social
CUST-13102,Maya Purnama,0811-2538-1511,Male,30,Bandung,Jawa Barat,2025-12-20,Google Search
CUST-13103,Wulan Setiawan,0819-1411-1147,Male,35,Balikpapan ,Kalimantan Timur,2025-05-27,Marketplace
CUST-13104,Taufik Kusuma,081322074053,Female,32,Denpasar,Bali,2025-11-29,TikTok Ads
CUST-13105,Endah Kusuma,087417718900,Female,32,,DI Yogyakarta,2025-09-19,Organic Social
CUST-13106, Vina Hidayat,+6286636107466,Male,33,Palembang,Sumatera Selatan,2025-02-16,TikTok Ads
CUST-13107,Irfan Hidayat,0827-1841-2971,Female,25,Balikpapan,Kalimantan Timur,2025-07-02,Organic Social
CUST-13108,Guntur Setiawan,+6282769651146,Male,20,Malang,Jawa Timur,2025-12-15,Referral
CUST-13109,Sinta Wibowo,087217332048,Male,26,Denpasar,Bali,2025-12-16,Google Search
CUST-13110,Dewi Santoso,+6283522241506,Female,27, Medan,Sumatera Utara,2025-09-24,Instagram Ads
CUST-13111,Putri Nugroho,0894-5569-9928,Female,25,Denpasar,Bali,2025-11-09,TikTok Ads
CUST-13112,Wawan Darmawan,+6288016823031,Perempuan,38, Solo,Jawa Tengah,2025-09-24,Google Search
CUST-13113,Erik Purnama,0831-6224-8539,Female,27,Malang,Jawa Timur,2025-12-13,Organic Social
CUST-13114,Zaki Wibowo,+6288140134825,Female,25,Bandung,Jawa Barat,2025-05-12,TikTok Ads
CUST-13115,Putri Hartono,+6288699129736,Female,20,Surabaya,Jawa Timur,2025-09-26,TikTok Ads
CUST-13116,Indra Darmawan,+6287647419255,Male,30,Balikpapan,Kalimantan Timur,2025-02-25,Instagram Ads
CUST-13117,Zahra Halim,0890-3403-1917,Male,20,Balikpapan,Kalimantan Timur,2025-09-30,TikTok Ads
CUST-13118,Erik Setiawan,0865-2659-7623,Female,25,Depok,Jawa Barat,2025-10-16,Instagram Ads
CUST-13119,Indra Santoso,0834-1040-3339,Female,21,Bandung,Jawa Barat,2025-10-22,Referral
CUST-13120,Krisna Santoso,+6288949926286,Female,24,Surabaya,Jawa Timur,2025-12-18,Organic Social
CUST-13121,Laras Handoko,089064497891,Female,31,Balikpapan,Kalimantan Timur,2025-04-22,Google Search
CUST-13122,Zaki Ramadhan,081826146498,Female,29,Semarang,Jawa Tengah,2025-08-22,Referral
CUST-13123,Adit Utami,+6286444474823,Male,28,Bekasi,Jawa Barat,2025-08-31,TikTok Ads
CUST-13124,Ulfa Marliana,089339967582,Male,39,Jakarta,DKI Jakarta,2025-12-06,Organic Social
CUST-13125,Ayu Setiawan,0836-9952-4857,Female,36,Balikpapan,Kalimantan Timur,2025-11-03,TikTok Ads
CUST-13126,Bagus Wibowo,088125251071,Male,28,Surabaya,Jawa Timur,2025-06-01,Google Search
CUST-13127,Oki Santoso,087799981098,Female,32,Balikpapan,Kalimantan Timur,2025-05-03,Marketplace
CUST-13128,Umar Permana,+6283145006703,Male,24,Semarang,Jawa Tengah,2025-12-18,Organic Social
CUST-13129,Prita Nugroho,+6283324295143,Female,24,Jakarta,DKI Jakarta,2025-07-31,Instagram Ads
CUST-13130,Prita Cahyani,+6281619203486,Male,42,Medan,Sumatera Utara,2025-07-13,Marketplace
